date,open,high,low,close,volume,name
2021-05-14,236.18646850792337,239.6487582625336,236.09991456596333,238.6581573486328,23901100,MSFT
2021-05-17,237.11941076417176,237.15787429824175,234.20531011006548,235.8018035888672,24970200,MSFT
2021-05-18,236.85007273592416,236.9847170898688,233.60896667825017,233.78208923339844,20168000,MSFT
2021-05-19,230.68780892410186,234.46657202554343,230.0033980144126,234.36053466796875,25739800,MSFT
2021-05-20,235.17023138867845,239.01646397120606,235.07382846255607,237.59942626953125,21800700,MSFT
2021-05-21,238.6501927760456,239.38280508852012,235.92215439273173,236.33665466308594,21863100,MSFT
2021-05-24,238.8622600660612,242.11085087546613,238.59234948431563,241.74453735351562,21411500,MSFT
2021-05-25,242.69883622832327,243.6435231193203,241.78306727314097,242.650634765625,17704300,MSFT
2021-05-26,242.37108923531312,243.82669406493432,241.71559637327553,242.42893981933594,17771600,MSFT
2021-05-27,242.1205313481603,242.41935992701337,240.2697092744991,240.32754516601562,24426200,MSFT
2021-05-28,241.9566065033929,242.99769645582094,240.56848656682214,240.6841583251953,18270200,MSFT
2021-06-01,242.17830641523153,242.23614229222227,238.06216293981552,238.48629760742188,23213300,MSFT
2021-06-02,239.19002042782085,240.28894628092957,236.98251960220148,238.38992309570312,19406700,MSFT
2021-06-03,236.38487261967325,237.46451498894615,234.2448567027044,236.8572235107422,25307700,MSFT
2021-06-04,238.83336623403653,242.58321152575672,238.59237356822155,241.7541961669922,25281100,MSFT
2021-06-07,240.97333554893908,244.9352547949257,240.80946233304937,244.66534423828125,23079200,MSFT
2021-06-08,245.966711756898,246.78609255033888,243.41218115377325,243.47003173828125,22455000,MSFT
2021-06-09,244.66533700434073,246.32336735128976,244.08696356106984,244.45326232910156,17937600,MSFT
2021-06-10,245.12804601734126,248.1838306630145,244.53038902874928,247.9717559814453,24563600,MSFT
2021-06-11,248.69471640197318,249.17670160646898,247.364432530678,248.5983428955078,18999700,MSFT
2021-06-14,248.60803028821368,250.58418781555505,247.54765666598786,250.52635192871094,19150500,MSFT
2021-06-15,250.41065483590447,250.62272956382105,248.3959596297223,249.05145263671875,18038900,MSFT
2021-06-16,250.05394507436637,251.19142321885585,245.25337604034561,248.1067352294922,27220000,MSFT
2021-06-17,246.84395865107643,252.3193045998261,246.78612276850885,251.4999237060547,27565500,MSFT
2021-06-18,250.27567635888798,252.84946123019992,249.42737757560815,250.08287048339844,37202200,MSFT
2021-06-21,250.45880222897114,254.02547514131993,248.6272643098685,253.1675567626953,26696100,MSFT
2021-06-22,253.25430100688712,256.2136971524737,252.94582342301248,255.94378662109375,24694100,MSFT
2021-06-23,256.4065386685821,257.2162704682751,254.90274683800226,255.7124786376953,19518700,MSFT
2021-06-24,256.5703651753061,258.1994775046297,255.90522324591163,257.0812683105469,21446900,MSFT
2021-06-25,256.63792227468224,257.6211617683891,255.22088421190026,255.47149658203125,25611100,MSFT
2021-06-28,256.5992726196896,259.21162405964157,256.32936209546625,259.0381164550781,19590000,MSFT
2021-06-29,259.18264719762396,261.86248301385285,258.3247290692011,261.6214904785156,19937800,MSFT
2021-06-30,260.937192340073,261.58303613893975,259.88646796346177,261.1396179199219,21656500,MSFT
2021-07-01,259.8960405082757,262.0457050501171,259.88642080872614,261.8143615722656,16725300,MSFT
2021-07-02,262.990458422631,267.9838189235368,262.6819807793661,267.64642333984375,26458000,MSFT
2021-07-06,268.012700733501,269.3044175952349,264.4170803954058,267.6560363769531,31565600,MSFT
2021-07-07,269.33336558443307,270.5768958300537,267.16443184855945,269.8442687988281,23260000,MSFT
2021-07-08,266.92346009994077,268.6875428172763,264.9666009084915,267.42474365234375,24618600,MSFT
2021-07-09,265.7859789327302,268.0320175199491,265.40039657064716,267.9259948730469,23916700,MSFT
2021-07-12,269.10197958841474,269.689987409994,266.61491948975805,267.3282775878906,18931700,MSFT
2021-07-13,267.52108615678264,272.6590654647847,267.3957947012604,270.8564453125,26120100,MSFT
2021-07-14,272.1770905276217,273.43988959398905,270.44192588774035,272.3313293457031,23113700,MSFT
2021-07-15,271.83971576724895,272.3313501989015,269.74788657077227,270.9046630859375,22604200,MSFT
2021-07-16,271.90712198664835,273.8639806082053,269.3911440914807,270.6346740722656,26186800,MSFT
2021-07-19,268.88028688273266,270.26840676845325,264.5617178320867,267.02947998046875,32935600,MSFT
2021-07-20,268.0127562566112,270.8468322958229,266.30653881179984,269.25628662109375,26259700,MSFT
2021-07-21,268.85139551202195,271.3769937870509,267.29941696059126,271.2613220214844,24364300,MSFT
2021-07-22,273.6133860645504,276.1004464547859,273.20853492440204,275.8305358886719,23384100,MSFT
2021-07-23,277.01618768311425,279.5417855932777,276.1775380858662,279.23333740234375,22768100,MSFT
2021-07-26,278.58743336652026,279.25257526675557,276.3124774430795,278.6356201171875,23176100,MSFT
2021-07-27,279.00195421321143,279.146543893957,272.75544466065816,276.2160949707031,33604100,MSFT
2021-07-28,278.5778724720444,279.69608197123205,273.6037803210582,275.9076843261719,33566900,MSFT
2021-07-29,275.9269095230165,278.22116404498746,275.7726707111648,276.17755126953125,18168300,MSFT
2021-07-30,274.8954781674937,276.3317847869034,273.6808659337114,274.64483642578125,20944800,MSFT
2021-08-02,276.0425682865481,276.43779970743464,273.5169703746794,274.5580749511719,16267400,MSFT
2021-08-03,275.1365663176077,276.8813511605978,273.76771479966516,276.7752990722656,17879000,MSFT
2021-08-04,275.90763514474173,277.2282700106873,274.3941944133545,276.18719482421875,16191300,MSFT
2021-08-05,276.5439083829851,279.19482770503356,275.7920124429079,279.0887756347656,13900200,MSFT
2021-08-06,278.1150990766891,279.06942032308825,277.2571513322383,279.0308532714844,16589300,MSFT
2021-08-09,279.31044035047853,281.04557540856166,277.44033530754433,277.94158935546875,16117600,MSFT
2021-08-10,278.3946460159266,278.8284444729027,274.9243760322883,276.11968994140625,18616600,MSFT
2021-08-11,276.86197097908934,278.2597400314421,275.56060486449303,276.6113586425781,13955900,MSFT
2021-08-12,276.3028972091101,279.52255547623497,276.0233374986392,279.3683166503906,14561300,MSFT
2021-08-13,279.0502817076785,282.3470454160356,278.8767446035113,282.2988586425781,18249000,MSFT
2021-08-16,282.6264550828447,284.1977313813573,279.5706562827999,283.98565673828125,22507600,MSFT
2021-08-17,281.8553646766232,282.8578728727567,280.592536185062,282.5204772949219,20075300,MSFT
2021-08-18,282.05690357195914,284.741870784257,280.34739044485804,280.79168701171875,21813000,MSFT
2021-08-19,278.82143304184973,287.30129663617737,278.77315402992593,286.6252136230469,29850500,MSFT
2021-08-20,289.4744085607878,295.3851984971532,287.8711502652428,293.9557800292969,40817600,MSFT
2021-08-23,292.8836729551344,294.9601712543379,291.5315365840969,294.2358093261719,22830200,MSFT
2021-08-24,294.5931598209611,295.2016285633885,291.6764063680512,292.27520751953125,18175800,MSFT
2021-08-25,293.8977628351036,294.1778576953558,290.1504219493204,291.6860656738281,20006100,MSFT
2021-08-26,290.7009195672093,292.09169682717686,288.73067634422387,288.8658752441406,17666100,MSFT
2021-08-27,288.7693089617846,290.5850477108611,286.6831429186562,289.474365234375,22605700,MSFT
2021-08-30,290.82653029598345,293.82056600799575,290.7685836897302,293.21209716796875,16348100,MSFT
2021-08-31,294.01375861015157,294.09101093165754,291.1935625480944,291.5605773925781,26285300,MSFT
2021-09-01,292.5166944665886,294.7573947160675,291.1838636375992,291.5122375488281,18983800,MSFT
2021-09-02,291.8695625626756,292.98988301470405,289.9185956760492,290.8554382324219,16285600,MSFT
2021-09-03,290.70089872300707,292.25587754390756,289.99587202710063,290.8457946777344,14747900,MSFT
2021-09-07,290.7201921173937,290.79744440436576,288.0062523692775,289.9185485839844,17180400,MSFT
2021-09-08,289.532246581357,290.33386069130086,287.301214539658,289.9475402832031,15046800,MSFT
2021-09-09,290.5368072321189,291.81169156216345,286.84738264412715,287.0888366699219,19927000,MSFT
2021-09-10,288.21882300502165,289.66754700158504,285.2827341191642,285.6014404296875,19633400,MSFT
2021-09-13,287.3785010149175,288.3346787710662,284.02711875904106,286.837646484375,23652900,MSFT
2021-09-14,289.31987438683,291.08733439108437,287.9097911052449,289.5420227050781,21853400,MSFT
2021-09-15,292.8933235313727,294.88290182054226,291.5025463521372,294.3999938964844,28356300,MSFT
2021-09-16,293.3763241397972,294.87332738757027,290.478875680079,294.7864074707031,19550800,MSFT
2021-09-17,293.77228951678643,294.0909958539162,289.2908887656017,289.6192626953125,41372500,MSFT
2021-09-20,286.20019850680364,288.5085125411991,279.62299491142915,284.2395935058594,38278700,MSFT
2021-09-21,285.58206331526065,287.3688283591431,284.0174465060781,284.72247314453125,22364100,MSFT
2021-09-22,286.58652489770395,289.9572125132634,284.4424127029341,288.3732604980469,26626300,MSFT
2021-09-23,288.6341031456623,290.6140140574866,287.3592190151945,289.31982421875,18604600,MSFT
2021-09-24,288.03526486597605,289.55157331474214,286.7796866055234,289.1169738769531,14999000,MSFT
2021-09-27,286.0167639204759,286.3354702312346,282.92614093577845,284.1141052246094,23571700,MSFT
2021-09-28,279.89344793091414,280.83995816392877,273.0844573361507,273.828125,43186200,MSFT
2021-09-29,275.35415155742265,276.9670477955747,273.33559962456496,274.291748046875,26353700,MSFT
2021-09-30,275.9432270985098,277.990751901862,271.99304396857866,272.2828063964844,32343600,MSFT
2021-10-01,272.4760010388448,280.06733000946844,271.6743867398195,279.2174072265625,30086300,MSFT
2021-10-04,277.5755184047133,277.91355990677107,270.66993975281525,273.4321594238281,31350700,MSFT
2021-10-05,274.33996345673484,280.4728996202746,274.33996345673484,278.88897705078125,24993000,MSFT
2021-10-06,276.0108239961392,283.59248353235944,275.75006435427554,283.0902404785156,28002600,MSFT
2021-10-07,285.0894581507621,286.4995702294962,283.87255046724766,284.770751953125,20430500,MSFT
2021-10-08,286.0939146854216,286.4995702294962,283.7180164254266,284.770751953125,17685700,MSFT
2021-10-11,282.90681109582425,287.7841696820927,282.7426094213775,284.1720275878906,19298600,MSFT
2021-10-12,285.24409368544315,285.3406811802425,282.35631327944327,282.8681945800781,17974100,MSFT
2021-10-13,284.8287718321762,287.1177508091328,283.4573002795523,286.180908203125,23416300,MSFT
2021-10-14,288.9817603776688,292.90297048133476,287.64892975117283,292.4007568359375,27262900,MSFT
2021-10-15,292.0048416606726,294.042728996893,290.24704925157357,293.8109130859375,25384800,MSFT
2021-10-18,293.19271693221856,297.67408703145924,292.34279429071773,296.7855529785156,22729300,MSFT
2021-10-19,297.80937465142074,298.7268821826882,296.7179978366252,297.6934814453125,17682100,MSFT
2021-10-20,298.6399155083311,299.11318532497563,295.64588043051015,296.9014587402344,16537100,MSFT
2021-10-21,296.66968729600904,300.38805498571867,295.8873492891924,300.136962890625,16918100,MSFT
2021-10-22,299.7893078396651,300.45572329837756,297.27818011582957,298.5917053222656,17449300,MSFT
2021-10-25,298.7847975055776,298.8234383950236,295.9839372451796,297.59686279296875,17554500,MSFT
2021-10-26,300.3687149688969,301.7208511992869,298.0507629347483,299.5091247558594,28107300,MSFT
2021-10-27,305.19788831248667,314.95263684013287,305.19788831248667,312.122802734375,52588700,MSFT
2021-10-28,313.24305495530734,313.764603789262,310.3745805800996,313.26239013671875,26297900,MSFT
2021-10-29,313.0499524443534,320.65091983416227,312.82780414815437,320.2839050292969,34766000,MSFT
2021-11-01,320.03274302106945,320.1583038041811,315.2133311036617,318.11077880859375,27073200,MSFT
2021-11-02,319.01870120060556,322.05137778411626,318.719300579223,321.7423095703125,26487100,MSFT
2021-11-03,322.48590153526277,323.45171737063305,319.3470000703094,322.5824890136719,21500100,MSFT
2021-11-04,321.51048263206366,325.0357049205787,318.24602003675443,324.9391174316406,23992200,MSFT
2021-11-05,326.9383124769962,327.20873971919895,322.9881294331539,324.5720520019531,22570100,MSFT
2021-11-08,325.76967643631485,326.10771788078415,323.0074572358713,325.47027587890625,20897000,MSFT
2021-11-09,325.5862019162056,327.141180927912,323.09440972505246,324.46588134765625,21307400,MSFT
2021-11-10,323.1329962015434,323.19094279104263,318.64195866919874,319.4918518066406,25500900,MSFT
2021-11-11,319.92653686758166,322.3603824769051,319.21184248871543,321.0661926269531,16849800,MSFT
2021-11-12,322.5053214666148,325.70217036384037,322.379760659123,325.2095947265625,23831000,MSFT
2021-11-15,326.0014764927282,326.32985033093564,322.6114535706148,324.58172607421875,16723000,MSFT
2021-11-16,324.2050531253578,329.0244941950737,324.04088093869177,327.9041442871094,20886800,MSFT
2021-11-17,327.95261215157404,331.0972571678461,327.0430816922966,328.12677001953125,19053400,MSFT
2021-11-18,327.21720340062717,331.34880160200635,326.1915678093843,330.20703125,22463500,MSFT
2021-11-19,331.5326300916386,333.91287583713864,331.1068912391703,331.98736572265625,21963400,MSFT
2021-11-22,333.4483587373931,338.3346692855464,328.54270716464436,328.8136291503906,31031100,MSFT
2021-11-23,326.1238164638615,328.44603913072973,322.74696146941744,326.7333984375,30427600,MSFT
2021-11-24,325.3787981778286,327.1978588759329,323.0856312760888,326.9559631347656,21661300,MSFT
2021-11-26,323.51139309197777,326.9753273587702,317.4833401642881,318.9927673339844,24217200,MSFT
2021-11-29,324.08222027388626,328.03963080841186,323.88869188174414,325.7174377441406,28563500,MSFT
2021-11-30,324.44987681081915,326.8301222692539,318.32506105228794,319.8731994628906,42885600,MSFT
2021-12-01,324.26607225872357,328.28153551508353,318.71215568609364,319.3797607421875,33337600,MSFT
2021-12-02,319.59266935097634,322.67926164029905,317.17371172788904,318.8089294433594,30766000,MSFT
2021-12-03,321.2278467405146,321.9148518795967,307.7203973367994,312.5389709472656,41779300,MSFT
2021-12-06,313.4485292589804,316.83506980865417,308.8815362508601,315.61590576171875,30032600,MSFT
2021-12-07,320.88919559415706,324.91431432856854,319.3991097138028,324.0628662109375,31021900,MSFT
2021-12-08,324.44021120612,324.6240543144924,320.0764029941524,324.1112365722656,24761000,MSFT
2021-12-09,323.5693805212305,325.5819398325856,321.35360755345357,322.3018493652344,22214200,MSFT
2021-12-10,324.1208979064264,331.88090135456383,323.937054811635,331.4358215332031,38095700,MSFT
2021-12-13,329.636149025462,332.64534732460373,328.08801041527346,328.39764404296875,28899400,MSFT
2021-12-14,322.4179762857992,323.79195700121716,313.6032806801942,317.6961669921875,44438700,MSFT
2021-12-15,317.9573663886095,324.3240776814525,313.9806152960324,323.80157470703125,35381100,MSFT
2021-12-16,324.82721295108735,325.8431926062779,312.5485848783329,314.3676452636719,35034800,MSFT
2021-12-17,310.47798883012587,314.3870318019432,306.9656583691775,313.3033142089844,47750300,MSFT
2021-12-20,309.6748749533144,312.33572775319794,307.2752884173399,309.5394287109375,28326500,MSFT
2021-12-21,312.8099049572173,317.10597568318013,309.4330203308387,316.68023681640625,24740600,MSFT
2021-12-22,317.6574109023736,322.79527303785596,315.19008665544754,322.3985900878906,24831500,MSFT
2021-12-23,321.9632187915845,325.48523481760844,321.9438777632381,323.84033203125,19617800,MSFT
2021-12-27,324.5853606565686,331.37781170708996,324.55633434986925,331.3487854003906,19947000,MSFT
2021-12-28,332.02608481270596,332.664693105843,329.2878380448936,330.18768310546875,15661500,MSFT
2021-12-29,330.23606817534716,333.13881719368874,328.6685884299691,330.8650207519531,15042000,MSFT
2021-12-30,330.82625699451927,332.0067092569597,327.8364295204996,328.3202209472656,15994500,MSFT
2021-12-31,327.536520049174,328.35894194960014,324.96274581009436,325.4175109863281,18000800,MSFT
2022-01-03,324.4789626840154,327.04305171040653,319.0895183249568,323.8984069824219,28865100,MSFT
2022-01-04,323.97573075117845,324.3337611852118,315.5480929658559,318.34442138671875,32674300,MSFT
2022-01-05,315.29653749062345,315.49975115217205,305.7368436101561,306.1238708496094,40054300,MSFT
2022-01-06,302.9985793895527,308.3686822043641,301.392388231309,303.7049255371094,39646100,MSFT
2022-01-07,303.9661916842853,306.24001762602904,300.0378070905874,303.8597717285156,32720000,MSFT
2022-01-10,299.4572001340922,304.51766895717213,294.81281436875065,304.0822448730469,44289500,MSFT
2022-01-11,303.221148489365,306.3464225083594,299.84429345523614,304.769287109375,29386800,MSFT
2022-01-12,309.30721526386515,312.92596558737677,306.80114975733375,307.95257568359375,34372200,MSFT
2022-01-13,310.0813514078008,310.47806401473673,294.14525686930887,294.9193115234375,45366000,MSFT
2022-01-14,294.3870661009536,300.74409216648695,293.9032747022667,300.1441955566406,39846400,MSFT
2022-01-18,294.21287812896793,299.7571080915639,291.95839390632096,292.8388977050781,42333200,MSFT
2022-01-19,296.36098446324274,303.73396167938847,292.8873652813076,293.4969177246094,45933900,MSFT
2022-01-20,299.0508119575389,301.54716249622516,291.3778877257741,291.8229675292969,35380700,MSFT
2022-01-21,292.87766885666707,294.25162003175876,286.02716542406625,286.4335632324219,57984400,MSFT
2022-01-24,282.7277385199471,287.4785446299873,267.1012508783427,286.7625427246094,85731500,MSFT
2022-01-25,282.06977569492784,285.4272897689935,275.92564748178614,279.13800048828125,72848600,MSFT
2022-01-26,298.00588813814414,298.4993649327911,283.53085426864396,287.091552734375,90428900,MSFT
2022-01-27,292.8487086541634,297.3382789457668,288.2720298974532,290.1201171875,53481300,MSFT
2022-01-28,290.49746041765246,298.4800203242128,284.90483174909696,298.26715087890625,49743700,MSFT
2022-01-31,298.93473377389125,302.2535358676551,296.4383534812512,300.89892578125,46444500,MSFT
2022-02-01,300.3474828207783,300.56035229043493,295.2386450773116,298.7509765625,40950400,MSFT
2022-02-02,299.59272363577713,304.90474476135483,298.8670363988058,303.2985534667969,36636000,MSFT
2022-02-03,299.4572180160596,301.140832317367,290.2361542912409,291.4843444824219,43730000,MSFT
2022-02-04,290.478047823017,298.78958120984197,290.24583738111943,296.0223083496094,35096500,MSFT
2022-02-07,296.24490687098387,297.8607539820601,290.17814242426635,291.1941223144531,28533300,MSFT
2022-02-08,291.48431505090974,295.6545945073007,290.2264692371071,294.68701171875,32421200,MSFT
2022-02-09,299.82496321686494,301.81818199236665,297.42537608504114,301.12152099609375,31284700,MSFT
2022-02-10,294.183888778049,299.0991965098226,290.95216570355126,292.57769775390625,45386200,MSFT
2022-02-11,293.36153522818614,294.4258825902008,284.6823132620439,285.4757385253906,39175600,MSFT
2022-02-14,284.24681310649265,287.13990600791016,281.9052790638438,285.43695068359375,36359500,MSFT
2022-02-15,290.28456489456636,291.04893415052186,287.3914718484893,290.7296447753906,27058300,MSFT
2022-02-16,289.29465510017036,291.7186141094078,284.74730563169356,290.3902893066406,29982100,MSFT
2022-02-17,287.3457231120857,287.77234217655547,281.17918687184704,281.8869934082031,32461600,MSFT
2022-02-18,284.13650526196955,284.9218657300005,277.60152027487555,279.1722412109375,34264000,MSFT
2022-02-22,276.33138926787194,282.6724757487211,275.8465973568757,278.9686584472656,41736100,MSFT
2022-02-23,281.35378660921566,282.8275727475832,271.5803960838196,271.7452087402344,37811200,MSFT
2022-02-24,264.2212733214886,286.1823390203235,263.26136530225386,285.6296691894531,56989700,MSFT
2022-02-25,286.1628965358633,288.57715005097384,282.7790299038215,288.2668762207031,32546700,MSFT
2022-02-28,285.35815893426843,290.04126448899723,284.0880067320678,289.701904296875,34627500,MSFT
2022-03-01,287.3845772168943,290.84599781965625,283.26384685818056,285.97869873046875,31217800,MSFT
2022-03-02,286.37622044505133,292.3003920940344,284.7667375809277,291.059326171875,31873000,MSFT
2022-03-03,293.6771882703284,293.90987886372875,285.10604328173724,286.919189453125,27314500,MSFT
2022-03-04,285.3387653764105,286.667090171543,278.43533489207505,281.0434875488281,32356500,MSFT
2022-03-07,279.75399609499914,280.8787167872422,270.05815866809127,270.4266052246094,43157200,MSFT
2022-03-08,269.3502646589374,275.32290213049015,261.78752575076174,267.4595947265625,48159500,MSFT
2022-03-09,274.8187631313371,280.79140133597923,272.2396673436956,279.724853515625,35204500,MSFT
2022-03-10,274.4115141100971,277.8826396429179,272.04572798060116,276.9033508300781,30628000,MSFT
2022-03-11,279.2012682861542,280.70414052887327,270.9307218618932,271.55126953125,27209300,MSFT
2022-03-14,271.8131090457165,276.71920052795855,267.4306010814308,268.03173828125,30660700,MSFT
2022-03-15,271.8228270355456,279.06561927939794,270.25210599773294,278.4159851074219,34245100,MSFT
2022-03-16,280.3163001707601,285.61024792688795,274.58608713792756,285.43572998046875,37826300,MSFT
2022-03-17,284.3691285875564,286.6185396265509,280.5683485745352,286.24041748046875,30816600,MSFT
2022-03-18,286.3859015665902,291.8446619377946,283.8262162636274,291.2919921875,43390600,MSFT
2022-03-21,289.79892248336694,291.0109022597081,285.9302629165281,290.0606994628906,28351200,MSFT
2022-03-22,290.6811188141461,295.72296480391606,289.6824490018245,294.8115539550781,27599700,MSFT
2022-03-23,291.36957893217993,294.0068475242957,288.66443238619604,290.3805847167969,25715400,MSFT
2022-03-24,290.04124604725905,294.9473365902291,289.2461804109756,294.8503723144531,24484500,MSFT
2022-03-25,295.9459874387846,296.20776433611707,290.18665898274526,294.443115234375,22566500,MSFT
2022-03-28,295.0733614546366,301.346568476762,295.0733614546366,301.2496337890625,29578200,MSFT
2022-03-29,304.36196991762364,306.2138780134715,299.6497785681732,305.81634521484375,30393400,MSFT
2022-03-30,304.21657238754335,306.3399629265181,302.10285756421536,304.3135070800781,28163600,MSFT
2022-03-31,304.3522806882295,305.55458445151703,298.5251034770213,298.93231201171875,33422100,MSFT
2022-04-01,299.9600479924089,300.6969409340958,296.2465561407123,300.008544921875,27110500,MSFT
2022-04-04,300.65822749651744,305.52552736664273,300.28978092985705,305.3898010253906,24289600,MSFT
2022-04-05,303.74148406124976,305.29282394515957,300.4449053012834,301.4241943359375,23156700,MSFT
2022-04-06,295.90722237881243,297.66216633435283,287.68514276731554,290.3902893066406,40110400,MSFT
2022-04-07,287.63663922691137,294.4140182952895,287.3360707147367,292.203369140625,31411200,MSFT
2022-04-08,291.3016814124939,291.9609911189032,287.26821033138873,287.9372253417969,24361900,MSFT
2022-04-11,282.91478374664115,283.7098197455941,276.33130335708324,276.5834045410156,34569300,MSFT
2022-04-12,280.44228385288176,281.8966589046803,271.95842938405707,273.4806823730469,30966700,MSFT
2022-04-13,274.13042443050927,279.8024656994452,272.74389717939255,278.8716735839844,21907200,MSFT
2022-04-14,279.3272803792432,279.540589912515,270.82404454570303,271.3185119628906,28221600,MSFT
2022-04-18,270.42659430347726,273.8686046152855,269.8739244910196,271.98760986328125,20778000,MSFT
2022-04-19,270.8823038600572,277.4657855900737,269.94180647005487,276.6222229003906,22297700,MSFT
2022-04-20,280.59750599779863,280.88839885014346,276.6900850216622,277.64996337890625,22906700,MSFT
2022-04-21,279.8024222293234,284.37885800425323,271.5415806106492,272.2687683105469,29454600,MSFT
2022-04-22,273.11225361487504,274.58603936648194,265.06472297707495,265.6949462890625,29405800,MSFT
2022-04-25,264.97754897503074,272.5596713449549,262.5341790094944,272.1815490722656,35678900,MSFT
2022-04-26,269.0594525267125,269.89328023075717,261.7875754313959,262.0008850097656,46518400,MSFT
2022-04-27,273.5195398508142,282.1197416602457,270.66896169578,274.60546875,63477700,MSFT
2022-04-28,276.5155121149017,282.12940868996714,272.8989551204445,280.8204650878906,33646600,MSFT
2022-04-29,279.8314736159821,281.062863571246,268.0898318904965,269.07879638671875,37073900,MSFT
2022-05-02,269.2631089235298,276.27321045257355,267.81843852952846,275.8175048828125,35151100,MSFT
2022-05-03,275.32291337509014,275.4877555840114,271.6288027279923,273.209228515625,25978600,MSFT
2022-05-04,273.99470359030454,282.0325621962795,268.31295628766793,281.1599426269531,33599300,MSFT
2022-05-05,276.8549558835807,277.6403163642119,265.99560590571105,268.9140625,43260400,MSFT
2022-05-06,266.4512414054531,270.7561945471367,263.018907502902,266.3736877441406,37780300,MSFT
2022-05-09,261.8457071700406,264.07573729511194,255.31072411000343,256.5323791503906,47726000,MSFT
2022-05-10,263.42615521933493,265.42349495118094,257.00751689764115,261.3027648925781,39336400,MSFT
2022-05-11,257.5989686979002,263.106196550313,251.4130204767044,252.625,48975900,MSFT
2022-05-12,249.85199770937754,251.97538813892353,242.41529334839248,247.5831756591797,51033800,MSFT
2022-05-13,249.52235369812172,255.0392869332298,247.58318643346072,253.17767333984375,34925100,MSFT
2022-05-16,252.0529450276407,257.73472032490156,248.00009267052445,253.54611206054688,32550900,MSFT
2022-05-17,258.015919929837,260.1683970586015,254.47694512701054,258.704345703125,28828800,MSFT
2022-05-18,255.59442633817832,256.17753742497484,245.6524875951275,246.92559814453125,31356000,MSFT
2022-05-19,246.75061832907582,250.41448076629942,244.78750863973613,246.01202392578125,32692300,MSFT
2022-05-20,249.99656125235754,251.25997331712128,239.50068225877783,245.44834899902344,39199300,MSFT
2022-05-23,248.29589957204047,254.13666422198204,246.2938927434967,253.3105926513672,33175400,MSFT
2022-05-24,250.62830293352826,253.97141153191018,246.36190307818248,252.3095703125,29043900,MSFT
2022-05-25,250.87127199454082,257.12990628779517,249.88970222522656,255.12791442871094,28547900,MSFT
2022-05-26,254.88495947054466,259.5886706159191,254.0686158494394,258.4127502441406,25002100,MSFT
2022-05-27,260.9200741156522,265.6432106108874,260.0259666889206,265.5460205078125,26910800,MSFT
2022-05-31,264.8560798770332,267.03299630860687,261.3574429989598,264.21466064453125,37827700,MSFT
2022-06-01,267.4508644163128,269.8707409098893,262.436157371953,264.7491455078125,25292200,MSFT
2022-06-02,257.00359440575477,266.9163636856067,254.23383914437693,266.84832763671875,44008200,MSFT
2022-06-03,262.69859051173177,265.75018841702905,260.85209677085874,262.416748046875,28059000,MSFT
2022-06-06,264.39925834908735,266.459558068701,259.69554794096325,261.1824645996094,22400300,MSFT
2022-06-07,259.13189542683165,265.4391388199608,258.45159434648144,264.8268737792969,22860700,MSFT
2022-06-08,264.0590976675569,265.3127817537817,262.01822418395375,262.79571533203125,17372300,MSFT
2022-06-09,260.2397817065618,265.0309543991037,257.1784861365602,257.333984375,26439700,MSFT
2022-06-10,253.24254885268172,253.24254885268172,245.41923343333343,245.8662872314453,31422800,MSFT
2022-06-13,238.20815546124874,242.00806063802048,234.72895987314584,235.4384002685547,46135800,MSFT
2022-06-14,236.99337144114608,238.8204389978934,234.70953699521195,237.6056365966797,28651500,MSFT
2022-06-15,241.31803197634346,248.11121141212573,239.48125159041146,244.67088317871094,33111700,MSFT
2022-06-16,239.05363738085111,240.4530919195721,236.17699401048355,238.07208251953125,33169200,MSFT
2022-06-17,237.80970516091955,243.44639103289649,237.1585728805667,240.6766357421875,43084800,MSFT
2022-06-21,243.2131485780948,247.57672404798697,242.48426715302713,246.5951690673828,29928300,MSFT
2022-06-22,244.7972453506843,249.92858401068787,243.32004157236312,246.00233459472656,25939900,MSFT
2022-06-23,248.37364534024357,252.06663275402386,246.4882696524393,251.57098388671875,25861400,MSFT
2022-06-24,254.43794588858944,260.4342239425106,254.35048366956067,260.162109375,33923200,MSFT
2022-06-27,260.6576441245834,260.74510631526147,255.86647184405402,257.43115234375,24615100,MSFT
2022-06-28,256.546824812342,259.39431434341117,249.1025126077075,249.2580108642578,27295500,MSFT
2022-06-29,250.33676379812957,254.5934362752121,248.55829125399416,252.9315948486328,20069800,MSFT
2022-06-30,249.8119662094994,252.22214496902834,245.77882797074884,249.59815979003906,31730900,MSFT
2022-07-01,249.17054274453085,252.4553432396003,247.4406506324261,252.27069091796875,22837700,MSFT
2022-07-05,248.94702936825868,255.57499836951445,247.56701562367115,255.4486541748047,22941000,MSFT
2022-07-06,256.3232970437693,260.4438971435167,255.0113045680069,258.7140197753906,23824400,MSFT
2022-07-07,257.65470611483187,261.4837653703721,257.5575159983353,260.84234619140625,20859900,MSFT
2022-07-08,257.3339878404552,260.55078169221645,255.87622520098918,260.1231689453125,19658800,MSFT
2022-07-11,258.169743253347,259.02496869990176,254.7974513473784,257.0618591308594,19455200,MSFT
2022-07-12,258.3933261127936,258.45163425345476,244.9430231030509,246.52713012695312,35868500,MSFT
2022-07-13,243.1451381645319,246.4105276871535,241.12370514299172,245.60389709472656,29497400,MSFT
